code,category,number,title,units,desc
HISTORY 345-1,HISTORY,345-1,"History of Russia, 800-1917: From Kievan Rus to the Bolshevik Revolution",1,"This course explores the history of Russia from its origins in Kievan Rus to the dawn of the Soviet period. Major themes include the rise and expansion of the Russian Imperial state; serfdom and emancipation; religious and ethnic diversity; and major developments in the arts and sciences. Course readings include memoirs, poetry, and hagiography as well as recent historical scholarship. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 345-2,HISTORY,345-2,"History of Russia, 1917-1991: The Soviet Union",1,This course explores the history of the Soviet Union from its beginnings after the revolutions of 1917 to its collapse in 1991. Special topics will include Lenin and the Bolsheviks; the rise and rule of Stalin; the Great Terror; the Second World War; the “Thaw”; the Cold War; and the dawn of the post-Soviet era. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline
HISTORY 345-3,HISTORY,345-3,"History of Russia, 1991-Present: After Communism",1,"This class explores Russia from the end of the Soviet period to the “Age of Putin.” Topics include the decline and fall of the Soviet Union; the rise and rule of Putin; the emergence of Russia’s “oligarch” class; the wars in Ukraine, Chechnya, and the Caucasus; and Russia’s relations with the United States, the European Union, China, and Central Asia. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 346-0,HISTORY,346-0,"East Central Europe under Communist Rule and Beyond, 1945 to the Present",1,The history of East-Central Europe from the World War II to the collapse of Soviet rule and beyond. Historical Studies Distro Area
HISTORY 347-0,HISTORY,347-0,Christians and Jews,1,"Varieties of historical encounters between Jews and Christians. Origins of the ""Jesus movement""; rabbinic attitudes toward Christianity; medieval polemic and engagement; the modern ""Judeo-Christian tradition""; Christian Zionism and postwar ecumenicism. Historical Studies Distro Area"
HISTORY 348-1,HISTORY,348-1,"Jews in Poland, Ukraine, and Russia",1,"Social, political, religious, and cultural interaction of Jews and Slavs over a millennium, 1250-1917. Historical Studies Distro Area"
HISTORY 348-2,HISTORY,348-2,"Jews in Poland, Ukraine, and Russia",1,"Jewish encounter with Marxism and communism; social, political, cultural, and artistic aspects of Jewish life; Soviet Jews and the Russian empire: patterns of survival, accommodation, and interaction, 1917-2014. Historical Studies Distro Area"
HISTORY 349-0,HISTORY,349-0,The History of the Holocaust,1,"Origins and development of the genocide of European Jewry during World War II. 
Prerequisite: none. HISTORY 349-0 and GERMAN 349-0 are taught together; may not receive credit for both courses.
 Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 350-0,HISTORY,350-0,Soviet History Through Film,1,"The story of Soviet cinema is one of the most remarkable artistic ""underdog"" tales of modern times: in a country where freedom of expression was severely curtailed, Soviet filmmakers found ways to craft some of the greatest films ever made. This class takes students on a cinematic journey through Soviet history. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline Literature Fine Arts Distro Area Literature and Arts Foundational Discipline"
HISTORY 351-0,HISTORY,351-0,Europe in the Age of Total War,1,"The French Revolution of 1789 created a new form of warfare: a total mobilization of ordinary citizens into mass armies fighting in the name of national glory and survival. We will trace total war from 1789 to World War II, making comparisons to the colonial wars that Europeans simultaneously pursued as global extensions of the political claims of the nation. Advanced Expression Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 352-0,HISTORY,352-0,A Global History of Death and Dying,1,"How death has shaped human history. Ranging from the earliest archaeological record to today, we will focus on the changing meanings of death and changing realities of death and dying. Religions, slave trades, imperial conquests, pandemics, wars, medicine, nutrition, life expectancy. The psychology of death and dying, personal and social meanings of death, and the future of death. No prerequisites. Advanced Expression Ethical and Evaluative Thinking Foundational Disci Ethics Values Distro Area Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Interdisciplinary Distro - See Rules"
HISTORY 353-0,HISTORY,353-0,"History of Capitalism, 1500-1850",1,"What is capitalism? Why did it begin? How has it reordered human societies? As we evaluate competing answers to these questions, we will investigate ongoing debates on issues including: the ultimate source of wealth; the cultural, political and personal consequences of marketization, commodification and consumerism; the formation and stratification of social classes; and the forces that drive economic globalization. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 354-0,HISTORY,354-0,History of Socialism,1,"This course investigates socialism from its origins during the Age of Revolutions in Europe to follow its global development up to the present. Socialism will be studied as an oppositional movement against the capitalist world economy, as a critical analysis of capitalist society, and as an attempt to establish a new kind of human community based on that critique. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 356-1,HISTORY,356-1,"History of South Africa, Early Times to 1879",1,"HISTORY 356-1 History of South Africa, Early Times to 1879 (1 Unit) Historical Studies Distro Area"
HISTORY 356-2,HISTORY,356-2,"History of South Africa, 1879-on",1,"HISTORY 356-2 History of South Africa, 1879-on (1 Unit) Historical Studies Distro Area"
HISTORY 357-0,HISTORY,357-0,East Africa,1,HISTORY 357-0 East Africa (1 Unit) Historical Studies Distro Area
HISTORY 358-0,HISTORY,358-0,Topics in West African History,1,"Selected topics in West African history: economy, society, and government. Historical Studies Distro Area"
HISTORY 360-0,HISTORY,360-0,Tudor and Stuart Britain,1,"Formation of the British state during the sixteenth and seventeenth centuries, with emphasis on changing patterns of religious belief and the ascendancy of parliament. Topics covered include warfare, popular politics, court culture, confessional conflict and martyrdom. Sources include writings by Queen Elizabeth, King James I and William Shakespeare. Historical Studies Distro Area"
HISTORY 362-1,HISTORY,362-1,"Modern British History, 1688 - 1815",1,"HISTORY 362-1 Modern British History, 1688 - 1815 (1 Unit) Historical Studies Distro Area"
HISTORY 362-2,HISTORY,362-2,"The Victorians: liberalism, empire, and morality, 1780-1900",1,"HISTORY 362-2 The Victorians: liberalism, empire, and morality, 1780-1900 (1 Unit) Historical Studies Distro Area"
HISTORY 362-3,HISTORY,362-3,Britain since 1900:  The Decline and Fall of Empire,1,HISTORY 362-3 Britain since 1900: The Decline and Fall of Empire (1 Unit) Historical Studies Distro Area
HISTORY 364-0,HISTORY,364-0,Gender and Sexuality in Victorian Britain,1,"Key debates and issues: prostitution, the city and sexual crime, sexuality and empire, sex and the single woman, homosexuality on trial, and the ""scientific"" writings of Victorian sexologists. Historical Studies Distro Area"
HISTORY 365-0,HISTORY,365-0,Medicine in Latin America: From Chocolate to Che Guevara,1,HISTORY 365-0 Medicine in Latin America: From Chocolate to Che Guevara (1 Unit) Historical Studies Distro Area
HISTORY 366-0,HISTORY,366-0,Latin America in the Independence Era: American Indians and Nations,1,"HISTORY 366-0 Latin America in the Independence Era: American Indians and Nations (1 Unit) Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 367-0,HISTORY,367-0,History of Mexico,1,"The history of Mexico, told through multiple media, from the fall of the Aztec Empire in 1521 to the War on Drugs in 2021. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 368-2,HISTORY,368-2,Revolutions in Latin America and the Caribbean from Haiti to Mexico,1,HISTORY 368-2 Revolutions in Latin America and the Caribbean from Haiti to Mexico (1 Unit) Historical Studies Distro Area
HISTORY 369-0,HISTORY,369-0,Development and Inequality in Modern Latin America,1,"Examination of various models of economic development that have been implemented in 20th-century Latin America, exploring the cultural, social, political, and economic roots of such policies and their impact on the region's poorest and most marginalized populations. Historical Studies Distro Area"
HISTORY 370-0,HISTORY,370-0,Music and Nation in Latin America,1,"This course takes a sonorous trip through Latin America and the Caribbean to explore music’s centrality to the formation of nations and states. We address national genres (Brazilian samba, Argentine tango, Cuban son, Mexican corrido) as well as transnational ones (salsa, cumbia, reggaeton), drawing from history, anthropology, journalism, and ethnomusicology. We also analyze lyrics, music videos, and films. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 373-1,HISTORY,373-1,The Last Empire of Islam: The Ottomans in Europe and Asia in the Early Modern Era,1,"The Ottoman Empire once ruled over a territory that encompassed Southeast Europe, North Africa, and the region we now refer to as the “Middle East.” This course explores the transformation of the Ottoman state from a small principality at the borderlands of the East Roman Empire to an empire in its own right by the sixteenth century. Historical Studies Distro Area"
HISTORY 373-2,HISTORY,373-2,"The Ottoman Empire in the Age of Nationalism: From “Grand Signor” to the “Sick Man of Europe""",1,"The combined territories of a score of contemporary nation states in Europe, Asia, and North Africa once comprised the Ottoman Empire. In all these countries (including Turkey), the Ottoman centuries present a complicated legacy often read through the contemporary lens of nationalist ideology. This course explores the historical background of the troubled relationship between the Ottoman Empire and its descendants. Historical Studies Distro Area"
HISTORY 374-0,HISTORY,374-0,The Arabian Peninsula Since the 18th Century,1,"This course aims at introducing students to the history of modern states in the Arabian Peninsula, which is an often neglected but increasingly pivotal region of the Middle East. Although Saudi Arabia will receive particular attention, the course will also cover the smaller emirates of the Persian Gulf (Kuwait, Bahrain, Qatar, the UAE and Oman) as well as Yemen. Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 376-0,HISTORY,376-0,Global Environments and World History,1,"The planet’s life support systems are at risk. This introductory course explores the recent histories of big environmental problems around the world, including industrialization, toxic contaminants, climate change, extractive economies, intercontinental warfare, and energy regimes. ENVR_POL 340-0 and HISTORY 376-0 are taught together; may not receive credit for both courses. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 378-0,HISTORY,378-0,History of Law and Science,1,This class introduces students to the evolving relationship between science and justice in the American and European legal traditions over the past 300 years. Topics include changing standards of evidence and proof; the forensic sciences and the rise of the jury system; identification from fingerprinting to DNA; and intellectual property law in biotech and the digital economy. No prerequisites. Historical Studies Distro Area
HISTORY 379-0,HISTORY,379-0,Biomedicine and World History,1,"Course covers four centuries, focusing especially on the power of disease and the limits of global health governance. Subjects include how different medical professions became dominant, why drug industries secured monopolies, and what effects these changes had on other medical cultures. GBL_HLTH 309-0 and HISTORY 379-0 are taught together; may not receive credit for both courses. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 381-1,HISTORY,381-1,Qing China,1,"HISTORY 381-1 Qing China (1 Unit) Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 381-2,HISTORY,381-2,Modern China: The Twentieth Century,1,"HISTORY 381-2 Modern China: The Twentieth Century (1 Unit) Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 381-3,HISTORY,381-3,"Modern China: Post-Mao Reforms, 1978-2016",1,"Examines the complex transformations unleashed by China’s economic reforms from the late 1970s until the early 21st century. Topics include arguments about the unevenness and morality of socio-economic change, the 1989 Spring Democracy Movement, China’s “Peaceful Rise,” the AIDS crisis and SARS, the crisis of unemployment and public welfare, the environmental movement, and China’s growing participation in global affairs. Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 382-0,HISTORY,382-0,The Modern Japanese City,1,"The Japanese city is the main site of Japanese modernity, and all its pleasures and dangers. This course introduces students to the ways Japanese urbanites experienced their lives. Like other urbanites around the world, they sought an indigenous modernity but have never agreed on what that might entail, an enduring conflict that has long sparked enormous cultural ferment. No prerequisites. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 383-0,HISTORY,383-0,Japan's Modern Revolution,1,"This course explores Japan’s emergence as a modern power in the nineteenth century, including the difficult transition from samurai rule to constitutional monarchy; the creation of modern banks, railroads, textile factories, and mining operations; and the transformation from early modern state to imperial power. Subjects include ex-samurai, factory girls, soldiers, tenant farmers, miners, and colonial subjects in Taiwan and Korea. Historical Studies Distro Area"
HISTORY 384-1,HISTORY,384-1,"History of Modern Japan: The Modern State, 1860-1943",1,"HISTORY 384-1 History of Modern Japan: The Modern State, 1860-1943 (1 Unit) Historical Studies Distro Area"
HISTORY 384-2,HISTORY,384-2,"History of Modern Japan: War and postwar Japan, 1943-present",1,"HISTORY 384-2 History of Modern Japan: War and postwar Japan, 1943-present (1 Unit) Historical Studies Distro Area"
HISTORY 385-1,HISTORY,385-1,"History of Modern South Asia, 1500-1800",1,"HISTORY 385-1 History of Modern South Asia, 1500-1800 (1 Unit) Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 385-2,HISTORY,385-2,"History of Modern South Asia, ca. 1750-present",1,"HISTORY 385-2 History of Modern South Asia, ca. 1750-present (1 Unit) Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 386-2,HISTORY,386-2,Southeast Asia in the Age of Empire,1,"The history of Southeast Asia in the age of European high imperialism, c. 1750-1945. The course examines structures of colonial rule; environmental transformation; urbanization and the making of the countryside; inter-Asian migration; the formation of new Southeast Asian elites; the transformation of Buddhism and Islam; the impact of the Great Depression; peasant rebellions; and the birth of communism, among other topics. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 386-3,HISTORY,386-3,Southeast Asia: Decolonization & Independence,1,"The history of decolonization and independence in Southeast Asia including: the Japanese occupation; the Indonesian and Vietnamese revolutions; the Vietnam War; the Pol Pot regime; the Laos Civil War; the Malayan Emergency; the 1965 mass murder of the Indonesian Left; Martial Law in the Philippines; the civil war in Myanmar; murdered Thai monarchs and more. Advanced Expression Global Perspectives on Power, Justice, and Equity Historical Studies Distro Area Historical Studies Foundational Discipline Social Behavioral Sciences Distro Area Social and Behavioral Science Foundational Discipl"
HISTORY 393-0,HISTORY,393-0,Approaches to History,1,"Introductory seminar for history majors and others interested in understanding how history is thought about and written. Intensive exploration of a significant historical event, period, or topic. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline"
HISTORY 395-0,HISTORY,395-0,Research Seminar,1,Students research and complete a term paper on a topic of choice. Required of majors. Advanced Expression Historical Studies Distro Area Historical Studies Foundational Discipline
HISTORY 398-1,HISTORY,398-1,Thesis Seminar,1,"Advanced work through supervised reading, research, and discussion. Admission by written application, to be reviewed by department. Grade of K given in 398-1 and 398-2. Advanced Expression"
HISTORY 398-2,HISTORY,398-2,Thesis Seminar,1,"Advanced work through supervised reading, research, and discussion. Admission by written application, to be reviewed by department. Grade of K given in 398-1 and 398-2. Advanced Expression"
HISTORY 398-3,HISTORY,398-3,Thesis Seminar,1,"Advanced work through supervised reading, research, and discussion. Admission by written application, to be reviewed by department. Grade of K given in 398-1 and 398-2. Advanced Expression"
HISTORY 399-0,HISTORY,399-0,Independent Study,1,Reading and conferences on special subjects for advanced undergraduates. Open only with consent of director of undergraduate studies and instructor.
HISTORY 399-SA,HISTORY,399-SA,Independent Study,1,Reading and conferences on special subjects for advanced undergraduates. Open only with consent of director of undergraduate studies and instructor.
